what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373949654572
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1373949657054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949661369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949683717
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373949686091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949688934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949703024
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373949703168
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373949703284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949704847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949712133
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373949715268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1373949717768
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949719528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949720923
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949722581
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949723068
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949723130
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373949728126
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949728926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1373949733970
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1373949737323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949738103
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949740754
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949741184
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949741236
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949762688
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949762689
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949763828
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949766108
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373949773805
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949794718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949832263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949837570
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1373949837597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949844199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949844212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949844298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949853025
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949853055
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373949866747
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949869069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949870641
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949871095
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949871157
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373949875595
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949875595
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949876364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949878382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949879783
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949880241
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949880303
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949891794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949898527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949899800
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949900228
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949901719
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949902119
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949902168
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949906065
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949906066
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949907140
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373949907987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949909320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949910533
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949910974
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949911036
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373949912532
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949912533
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949913510
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949915067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949916237
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949916688
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949916745
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949930473
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373949940938
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1373949954462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1373949954800
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373949958016
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949961743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1373949963826
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1373949964328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1373949975025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1373949976563
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1373949978359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949979028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949980620
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949981122
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949981244
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949985840
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949988957
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949990245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949992364
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373949993870
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949994217
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949994336
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373949999967
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373949999968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373950002867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373950053955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373951229492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373961354907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373961359194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373963597499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373963741758
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964054746
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373964057374
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1373964068190
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1373964068296
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373964074055
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373964074056
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373964074107
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373964074136
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373964074163
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373964074189
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373964074229
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1373964074268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.closeAll",1373964074280
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373964078527
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373964078634
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373964087617
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373964087617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964128438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964153077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964163102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964264852
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964275357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964363741
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1373964372805
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1373964379860
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1373964379958
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1373964380675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964391908
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964796701
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373964801101
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373964803867
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373964804240
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964807777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964809314
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373964809821
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373964809971
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373964814506
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373964814506
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1373964818255
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1373964818283
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1373964818309
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373964831288
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373964831580
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373964831755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964833586
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964835315
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373964835993
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373964836118
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373964840031
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1373964840031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373964842185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965188788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965229067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965508030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965509421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965546848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965548104
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965555630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965556188
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965562596
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373965562648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965565931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373965566561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965568729
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373965568937
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373965569061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965570353
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965599668
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373965602453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965605504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965616877
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373965624120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965625965
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965629020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373965630920
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373965633442
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965635789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373965636377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965638739
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373965638945
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373965639090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965639912
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965650764
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1373965652326
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1373965654879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965658165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965659231
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373965659689
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1373965659690
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1373965659724
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373965659759
closed,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373965659775
closed,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373965659792
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.closeAll",1373965659809
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373965666445
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1373965667117
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1373965668483
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373965668665
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1373965668790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965670629
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1373965672251
